date,weightclass,fighter,rank
12/16/2013,Women's Bantamweight,Sarah Kaufman,5
12/16/2013,Women's Bantamweight,Jessica Andrade,9
12/16/2013,Heavyweight,Daniel Cormier,3
12/16/2013,Heavyweight,Frank Mir,9
12/16/2013,Heavyweight,Antonio Silva,4
12/16/2013,Heavyweight,Josh Barnett,6
12/16/2013,Heavyweight,Fabricio Werdum,2
12/16/2013,Heavyweight,Travis Browne,5
12/16/2013,Heavyweight,Mark Hunt,7
12/16/2013,Heavyweight,Junior Dos Santos,1
12/16/2013,Heavyweight,Alistair Overeem,8
12/16/2013,Heavyweight,Stipe Miocic,10
12/16/2013,Middleweight,Mark Munoz,7
12/16/2013,Middleweight,Francis Carmont,8
12/16/2013,Middleweight,Constantinos Philippou,10
12/16/2013,Middleweight,Tim Kennedy,9
12/16/2013,Middleweight,Lyoto Machida,4
12/16/2013,Middleweight,Michael Bisping,5
12/16/2013,Middleweight,Anderson Silva,1
12/16/2013,Middleweight,Vitor Belfort,2
12/16/2013,Middleweight,Luke Rockhold,6
12/16/2013,Middleweight,Jacare Souza,3
12/16/2013,Bantamweight,Raphael Assuncao,4
12/16/2013,Bantamweight,Eddie Wineland,5
12/16/2013,Bantamweight,Urijah Faber,2
12/16/2013,Bantamweight,TJ Dillashaw,7
12/16/2013,Bantamweight,Michael McDonald,3
12/16/2013,Bantamweight,Takeya Mizugaki,9
12/16/2013,Bantamweight,Renan Barao,1
12/16/2013,Bantamweight,Brad Pickett,6
12/16/2013,Bantamweight,Scott Jorgensen,10
12/16/2013,Bantamweight,Mike Easton,8
12/16/2013,Lightweight,Gray Maynard,9
12/16/2013,Lightweight,TJ Grant,3
12/16/2013,Lightweight,Jim Miller,10
12/16/2013,Lightweight,Josh Thomson,4
12/16/2013,Lightweight,Benson Henderson,1
12/16/2013,Lightweight,Gilbert Melendez,2
12/16/2013,Lightweight,Khabib Nurmagomedov,7
12/16/2013,Lightweight,Nate Diaz,5
12/16/2013,Lightweight,Donald Cerrone,8
12/16/2013,Lightweight,Rafael Dos Anjos,6
12/16/2013,Welterweight,Demian Maia,6
12/16/2013,Welterweight,Robbie Lawler,3
12/16/2013,Welterweight,Carlos Condit,2
12/16/2013,Welterweight,Tarec Saffiedine,10
12/16/2013,Welterweight,Matt Brown,8
12/16/2013,Welterweight,Rory MacDonald,4
12/16/2013,Welterweight,Johny Hendricks,1
12/16/2013,Welterweight,Jake Ellenberger,5
12/16/2013,Welterweight,Martin Kampmann,9
12/16/2013,Welterweight,Jake Shields,7
12/16/2013,Light Heavyweight,Chael Sonnen,8
12/16/2013,Light Heavyweight,Lyoto Machida,10
12/16/2013,Light Heavyweight,Gegard Mousasi,9
12/16/2013,Light Heavyweight,Dan Henderson,7
12/16/2013,Light Heavyweight,Phil Davis,4
12/16/2013,Light Heavyweight,Rashad Evans,3
12/16/2013,Light Heavyweight,Rogerio Nogueira,5
12/16/2013,Light Heavyweight,Alexander Gustafsson,1
12/16/2013,Light Heavyweight,Mauricio Rua,6
12/16/2013,Light Heavyweight,Glover Teixeira,2
12/16/2013,Men's Pound-for-Pound,Jon Jones,1
12/16/2013,Men's Pound-for-Pound,Demetrious Johnson,5
12/16/2013,Men's Pound-for-Pound,Jose Aldo,2
12/16/2013,Men's Pound-for-Pound,Ronda Rousey,10
12/16/2013,Men's Pound-for-Pound,Benson Henderson,9
12/16/2013,Men's Pound-for-Pound,Anderson Silva,3
12/16/2013,Men's Pound-for-Pound,Cain Velasquez,4
12/16/2013,Men's Pound-for-Pound,Anthony Pettis,7
12/16/2013,Men's Pound-for-Pound,Renan Barao,6
12/16/2013,Men's Pound-for-Pound,Chris Weidman,8
12/16/2013,Flyweight,Louis Gaudinot,10
12/16/2013,Flyweight,John Lineker,5
12/16/2013,Flyweight,Ali Bagautinov,7
12/16/2013,Flyweight,Chris Cariaso,9
12/16/2013,Flyweight,John Dodson,1
12/16/2013,Flyweight,Ian McCall,3
12/16/2013,Flyweight,John Moraga,4
12/16/2013,Flyweight,Jussier Formiga,6
12/16/2013,Flyweight,Joseph Benavidez,2
12/16/2013,Flyweight,Tim Elliott,8
12/9/2013,Middleweight,Mark Munoz,7
12/9/2013,Middleweight,Chris Weidman,0
12/9/2013,Flyweight,Demetrious Johnson,0
12/9/2013,Featherweight,Jose Aldo,0
12/9/2013,Women's Bantamweight,Ronda Rousey,0
12/9/2013,Heavyweight,Cain Velasquez,0
12/9/2013,Lightweight,Anthony Pettis,0
12/9/2013,Bantamweight,Dominick Cruz,0
12/9/2013,Welterweight,Georges St-Pierre,0
12/9/2013,Featherweight,Dustin Poirier,6
12/9/2013,Featherweight,Dennis Siver,7
12/9/2013,Featherweight,Nik Lentz,8
12/9/2013,Featherweight,Clay Guida,9
12/9/2013,Featherweight,Chad Mendes,1
12/9/2013,Featherweight,Darren Elkins,10
12/9/2013,Featherweight,Cub Swanson,4
12/9/2013,Featherweight,Ricardo Lamas,2
12/9/2013,Featherweight,Frankie Edgar,3
12/9/2013,Featherweight,Chan Sung Jung,5
12/9/2013,Women's Bantamweight,Sara McMann,4
12/9/2013,Women's Bantamweight,Germaine de Randamie,10
12/9/2013,Women's Bantamweight,Miesha Tate,2
12/9/2013,Women's Bantamweight,Cat Zingano,1
12/9/2013,Women's Bantamweight,Liz Carmouche,6
12/9/2013,Women's Bantamweight,Amanda Nunes,8
12/9/2013,Women's Bantamweight,Alexis Davis,3
12/9/2013,Women's Bantamweight,Jessica Eye,7
12/9/2013,Women's Bantamweight,Sarah Kaufman,5
12/9/2013,Women's Bantamweight,Jessica Andrade,9
12/9/2013,Heavyweight,Daniel Cormier,3
12/9/2013,Heavyweight,Frank Mir,9
12/9/2013,Heavyweight,Antonio Silva,4
12/9/2013,Heavyweight,Josh Barnett,6
12/9/2013,Heavyweight,Fabricio Werdum,2
12/9/2013,Heavyweight,Travis Browne,5
12/9/2013,Heavyweight,Mark Hunt,8
12/9/2013,Heavyweight,Junior Dos Santos,1
12/9/2013,Heavyweight,Alistair Overeem,7
12/9/2013,Heavyweight,Stipe Miocic,10
12/9/2013,Light Heavyweight,Jon Jones,0
12/9/2013,Middleweight,Francis Carmont,8
12/9/2013,Middleweight,Constantinos Philippou,10
12/9/2013,Middleweight,Tim Kennedy,9
12/9/2013,Middleweight,Lyoto Machida,4
12/9/2013,Middleweight,Michael Bisping,5
12/9/2013,Middleweight,Anderson Silva,1
12/9/2013,Middleweight,Vitor Belfort,2
12/9/2013,Middleweight,Luke Rockhold,6
12/9/2013,Middleweight,Jacare Souza,3
12/9/2013,Bantamweight,Raphael Assuncao,4
12/9/2013,Bantamweight,Eddie Wineland,5
12/9/2013,Bantamweight,Urijah Faber,2
12/9/2013,Bantamweight,TJ Dillashaw,8
12/9/2013,Bantamweight,Michael McDonald,3
12/9/2013,Bantamweight,Takeya Mizugaki,10
12/9/2013,Bantamweight,Renan Barao,1
12/9/2013,Bantamweight,Brad Pickett,6
12/9/2013,Bantamweight,Scott Jorgensen,7
12/9/2013,Bantamweight,Mike Easton,9
12/9/2013,Lightweight,Gray Maynard,9
12/9/2013,Lightweight,TJ Grant,3
12/9/2013,Lightweight,Jim Miller,10
12/9/2013,Lightweight,Josh Thomson,4
12/9/2013,Lightweight,Benson Henderson,1
12/9/2013,Lightweight,Gilbert Melendez,2
12/9/2013,Lightweight,Khabib Nurmagomedov,7
12/9/2013,Lightweight,Nate Diaz,5
12/9/2013,Lightweight,Donald Cerrone,8
12/9/2013,Lightweight,Rafael Dos Anjos,6
12/9/2013,Welterweight,Demian Maia,6
12/9/2013,Welterweight,Robbie Lawler,3
12/9/2013,Welterweight,Carlos Condit,2
12/9/2013,Welterweight,Matt Brown,9
12/9/2013,Welterweight,Rory MacDonald,4
12/9/2013,Welterweight,Johny Hendricks,1
12/9/2013,Welterweight,Jake Ellenberger,5
12/9/2013,Welterweight,Nick Diaz,10
12/9/2013,Welterweight,Martin Kampmann,8
12/9/2013,Light Heavyweight,Chael Sonnen,8
12/9/2013,Flyweight,John Lineker,5
12/9/2013,Flyweight,Ali Bagautinov,9
12/9/2013,Flyweight,Chris Cariaso,7
12/9/2013,Flyweight,John Dodson,2
12/9/2013,Flyweight,Ian McCall,3
12/9/2013,Flyweight,John Moraga,4
12/9/2013,Flyweight,Jussier Formiga,6
12/9/2013,Flyweight,Joseph Benavidez,1
12/9/2013,Flyweight,Tim Elliott,8
12/9/2013,Light Heavyweight,Gegard Mousasi,9
12/9/2013,Light Heavyweight,Dan Henderson,7
12/9/2013,Light Heavyweight,Phil Davis,4
12/9/2013,Welterweight,Jake Shields,7
12/9/2013,Light Heavyweight,Rashad Evans,3
12/9/2013,Flyweight,Louis Gaudinot,10
12/9/2013,Light Heavyweight,Rogerio Nogueira,5
12/9/2013,Light Heavyweight,Alexander Gustafsson,1
12/9/2013,Light Heavyweight,Mauricio Rua,6
12/9/2013,Light Heavyweight,Glover Teixeira,2
12/9/2013,Men's Pound-for-Pound,Jon Jones,1
12/9/2013,Men's Pound-for-Pound,Demetrious Johnson,7
12/9/2013,Men's Pound-for-Pound,Jose Aldo,3
12/9/2013,Light Heavyweight,Lyoto Machida,10
12/9/2013,Men's Pound-for-Pound,Benson Henderson,10
12/9/2013,Men's Pound-for-Pound,Chris Weidman,9
12/9/2013,Men's Pound-for-Pound,Georges St-Pierre,2
12/9/2013,Men's Pound-for-Pound,Anderson Silva,4
12/9/2013,Men's Pound-for-Pound,Cain Velasquez,5
12/9/2013,Men's Pound-for-Pound,Renan Barao,6
12/9/2013,Men's Pound-for-Pound,Anthony Pettis,8
12/3/2013,Heavyweight,Frank Mir,8
12/3/2013,Heavyweight,Antonio Silva,4
12/3/2013,Heavyweight,Josh Barnett,6
12/3/2013,Heavyweight,Roy Nelson,10
12/3/2013,Heavyweight,Fabricio Werdum,3
12/3/2013,Heavyweight,Travis Browne,5
12/3/2013,Heavyweight,Junior Dos Santos,1
12/3/2013,Heavyweight,Alistair Overeem,7
12/3/2013,Heavyweight,Stipe Miocic,9
12/3/2013,Middleweight,Francis Carmont,8
12/3/2013,Middleweight,Constantinos Philippou,9
12/3/2013,Middleweight,Tim Kennedy,10
12/3/2013,Middleweight,Lyoto Machida,5
12/3/2013,Middleweight,Michael Bisping,4
12/3/2013,Middleweight,Anderson Silva,1
12/3/2013,Middleweight,Vitor Belfort,2
12/3/2013,Middleweight,Luke Rockhold,6
12/3/2013,Middleweight,Jacare Souza,3
12/3/2013,Bantamweight,Raphael Assuncao,5
12/3/2013,Bantamweight,Eddie Wineland,4
12/3/2013,Bantamweight,Urijah Faber,2
12/3/2013,Bantamweight,TJ Dillashaw,8
12/3/2013,Bantamweight,Michael McDonald,3
12/3/2013,Bantamweight,Takeya Mizugaki,10
12/3/2013,Bantamweight,Renan Barao,1
12/3/2013,Bantamweight,Brad Pickett,6
12/3/2013,Bantamweight,Scott Jorgensen,7
12/3/2013,Bantamweight,Mike Easton,9
12/3/2013,Lightweight,TJ Grant,3
12/3/2013,Lightweight,Gray Maynard,8
12/3/2013,Lightweight,Jim Miller,10
12/3/2013,Lightweight,Josh Thomson,4
12/3/2013,Lightweight,Benson Henderson,1
12/3/2013,Lightweight,Gilbert Melendez,2
12/3/2013,Lightweight,Khabib Nurmagomedov,7
12/3/2013,Lightweight,Nate Diaz,5
12/3/2013,Lightweight,Donald Cerrone,9
12/3/2013,Lightweight,Rafael Dos Anjos,6
12/3/2013,Welterweight,Demian Maia,6
12/3/2013,Welterweight,Robbie Lawler,4
12/3/2013,Welterweight,Carlos Condit,2
12/3/2013,Welterweight,Matt Brown,9
12/3/2013,Welterweight,Rory MacDonald,3
12/3/2013,Welterweight,Johny Hendricks,1
12/3/2013,Welterweight,Jake Ellenberger,5
12/3/2013,Welterweight,Martin Kampmann,8
12/3/2013,Welterweight,Nick Diaz,10
12/3/2013,Welterweight,Jake Shields,7
12/3/2013,Light Heavyweight,Chael Sonnen,7
12/3/2013,Light Heavyweight,Lyoto Machida,10
12/3/2013,Light Heavyweight,Gegard Mousasi,8
12/3/2013,Light Heavyweight,Dan Henderson,6
12/3/2013,Light Heavyweight,Phil Davis,4
12/3/2013,Light Heavyweight,Rashad Evans,3
12/3/2013,Light Heavyweight,Rogerio Nogueira,5
12/3/2013,Light Heavyweight,Alexander Gustafsson,1
12/3/2013,Light Heavyweight,Mauricio Rua,9
12/3/2013,Light Heavyweight,Glover Teixeira,2
12/3/2013,Men's Pound-for-Pound,Jon Jones,1
12/3/2013,Men's Pound-for-Pound,Demetrious Johnson,7
12/3/2013,Men's Pound-for-Pound,Jose Aldo,3
12/3/2013,Men's Pound-for-Pound,Benson Henderson,10
12/3/2013,Men's Pound-for-Pound,Chris Weidman,9
12/3/2013,Men's Pound-for-Pound,Georges St-Pierre,2
12/3/2013,Men's Pound-for-Pound,Anderson Silva,4
12/3/2013,Men's Pound-for-Pound,Cain Velasquez,5
12/3/2013,Men's Pound-for-Pound,Renan Barao,6
12/3/2013,Men's Pound-for-Pound,Anthony Pettis,8
12/3/2013,Flyweight,Louis Gaudinot,10
12/3/2013,Flyweight,John Lineker,5
12/3/2013,Flyweight,Ali Bagautinov,8
12/3/2013,Flyweight,Chris Cariaso,7
12/3/2013,Flyweight,John Dodson,2
12/3/2013,Flyweight,Ian McCall,3
12/3/2013,Flyweight,John Moraga,4
12/3/2013,Flyweight,Jussier Formiga,6
12/3/2013,Flyweight,Joseph Benavidez,1
12/3/2013,Flyweight,Tim Elliott,9
12/3/2013,Middleweight,Mark Munoz,7
12/3/2013,Light Heavyweight,Jon Jones,0
12/3/2013,Middleweight,Chris Weidman,0
12/3/2013,Flyweight,Demetrious Johnson,0
12/3/2013,Featherweight,Jose Aldo,0
12/3/2013,Women's Bantamweight,Ronda Rousey,0
12/3/2013,Heavyweight,Cain Velasquez,0
12/3/2013,Lightweight,Anthony Pettis,0
12/3/2013,Bantamweight,Dominick Cruz,0
12/3/2013,Welterweight,Georges St-Pierre,0
12/3/2013,Featherweight,Dustin Poirier,6
12/3/2013,Featherweight,Dennis Siver,7
12/3/2013,Featherweight,Nik Lentz,8
12/3/2013,Featherweight,Clay Guida,9
12/3/2013,Featherweight,Chad Mendes,1
12/3/2013,Featherweight,Darren Elkins,10
12/3/2013,Featherweight,Cub Swanson,4
12/3/2013,Featherweight,Ricardo Lamas,2
12/3/2013,Featherweight,Frankie Edgar,3
12/3/2013,Featherweight,Chan Sung Jung,5
12/3/2013,Women's Bantamweight,Sara McMann,4
12/3/2013,Women's Bantamweight,Germaine de Randamie,10
12/3/2013,Women's Bantamweight,Miesha Tate,2
12/3/2013,Women's Bantamweight,Cat Zingano,1
12/3/2013,Women's Bantamweight,Liz Carmouche,6
12/3/2013,Women's Bantamweight,Amanda Nunes,8
12/3/2013,Women's Bantamweight,Alexis Davis,3
12/3/2013,Women's Bantamweight,Jessica Eye,7
12/3/2013,Women's Bantamweight,Sarah Kaufman,5
12/3/2013,Women's Bantamweight,Jessica Andrade,9
12/3/2013,Heavyweight,Daniel Cormier,2
11/18/2013,Men's Pound-for-Pound,Chris Weidman,9
11/18/2013,Light Heavyweight,Jon Jones,0
11/18/2013,Middleweight,Chris Weidman,0
11/18/2013,Flyweight,Demetrious Johnson,0
11/18/2013,Featherweight,Jose Aldo,0
11/18/2013,Women's Bantamweight,Ronda Rousey,0
11/18/2013,Heavyweight,Cain Velasquez,0
11/18/2013,Lightweight,Anthony Pettis,0
11/18/2013,Bantamweight,Dominick Cruz,0
11/18/2013,Welterweight,Georges St-Pierre,0
11/18/2013,Featherweight,Dustin Poirier,6
11/18/2013,Featherweight,Dennis Siver,7
11/18/2013,Featherweight,Nik Lentz,8
11/18/2013,Featherweight,Clay Guida,9
11/18/2013,Featherweight,Chad Mendes,1
11/18/2013,Featherweight,Darren Elkins,10
11/18/2013,Featherweight,Cub Swanson,4
11/18/2013,Featherweight,Ricardo Lamas,2
11/18/2013,Featherweight,Frankie Edgar,3
11/18/2013,Featherweight,Chan Sung Jung,5
11/18/2013,Women's Bantamweight,Sara McMann,3
11/18/2013,Women's Bantamweight,Germaine de Randamie,9
11/18/2013,Women's Bantamweight,Miesha Tate,2
11/18/2013,Women's Bantamweight,Cat Zingano,1
11/18/2013,Women's Bantamweight,Liz Carmouche,6
11/18/2013,Women's Bantamweight,Amanda Nunes,8
11/18/2013,Women's Bantamweight,Alexis Davis,4
11/18/2013,Women's Bantamweight,Jessica Eye,7
11/18/2013,Women's Bantamweight,Sarah Kaufman,5
11/18/2013,Women's Bantamweight,Jessica Andrade,10
11/18/2013,Heavyweight,Daniel Cormier,2
11/18/2013,Heavyweight,Frank Mir,8
11/18/2013,Heavyweight,Antonio Silva,4
11/18/2013,Heavyweight,Josh Barnett,6
11/18/2013,Heavyweight,Roy Nelson,10
11/18/2013,Heavyweight,Fabricio Werdum,3
11/18/2013,Heavyweight,Travis Browne,5
11/18/2013,Heavyweight,Junior Dos Santos,1
11/18/2013,Heavyweight,Alistair Overeem,7
11/18/2013,Heavyweight,Stipe Miocic,9
11/18/2013,Middleweight,Francis Carmont,8
11/18/2013,Middleweight,Mark Munoz,7
11/18/2013,Middleweight,Constantinos Philippou,9
11/18/2013,Middleweight,Tim Kennedy,10
11/18/2013,Middleweight,Lyoto Machida,5
11/18/2013,Middleweight,Michael Bisping,4
11/18/2013,Middleweight,Anderson Silva,1
11/18/2013,Middleweight,Vitor Belfort,2
11/18/2013,Middleweight,Luke Rockhold,6
11/18/2013,Middleweight,Jacare Souza,3
11/18/2013,Bantamweight,Raphael Assuncao,4
11/18/2013,Bantamweight,Eddie Wineland,4
11/18/2013,Bantamweight,Urijah Faber,2
11/18/2013,Bantamweight,TJ Dillashaw,8
11/18/2013,Bantamweight,Michael McDonald,3
11/18/2013,Bantamweight,Takeya Mizugaki,10
11/18/2013,Bantamweight,Renan Barao,1
11/18/2013,Bantamweight,Brad Pickett,6
11/18/2013,Bantamweight,Mike Easton,9
11/18/2013,Bantamweight,Scott Jorgensen,7
11/18/2013,Lightweight,Gray Maynard,5
11/18/2013,Lightweight,TJ Grant,3
11/18/2013,Lightweight,Jim Miller,10
11/18/2013,Lightweight,Josh Thomson,4
11/18/2013,Lightweight,Benson Henderson,1
11/18/2013,Lightweight,Gilbert Melendez,2
11/18/2013,Lightweight,Khabib Nurmagomedov,7
11/18/2013,Lightweight,Nate Diaz,8
11/18/2013,Lightweight,Donald Cerrone,9
11/18/2013,Lightweight,Rafael Dos Anjos,6
11/18/2013,Welterweight,Demian Maia,6
11/18/2013,Welterweight,Robbie Lawler,3
11/18/2013,Welterweight,Carlos Condit,2
11/18/2013,Welterweight,Matt Brown,8
11/18/2013,Welterweight,Rory MacDonald,4
11/18/2013,Welterweight,Johny Hendricks,1
11/18/2013,Welterweight,Jake Ellenberger,5
11/18/2013,Welterweight,Nick Diaz,10
11/18/2013,Welterweight,Martin Kampmann,9
11/18/2013,Welterweight,Jake Shields,7
11/18/2013,Light Heavyweight,Chael Sonnen,7
11/18/2013,Light Heavyweight,Lyoto Machida,10
11/18/2013,Light Heavyweight,Gegard Mousasi,8
11/18/2013,Light Heavyweight,Dan Henderson,6
11/18/2013,Light Heavyweight,Phil Davis,4
11/18/2013,Light Heavyweight,Rashad Evans,3
11/18/2013,Light Heavyweight,Rogerio Nogueira,5
11/18/2013,Light Heavyweight,Alexander Gustafsson,1
11/18/2013,Light Heavyweight,Mauricio Rua,9
11/18/2013,Light Heavyweight,Glover Teixeira,2
11/18/2013,Men's Pound-for-Pound,Jon Jones,1
11/18/2013,Men's Pound-for-Pound,Demetrious Johnson,7
11/18/2013,Men's Pound-for-Pound,Jose Aldo,3
11/18/2013,Men's Pound-for-Pound,Benson Henderson,10
11/18/2013,Men's Pound-for-Pound,Georges St-Pierre,2
11/18/2013,Men's Pound-for-Pound,Anderson Silva,4
11/18/2013,Men's Pound-for-Pound,Cain Velasquez,5
11/18/2013,Men's Pound-for-Pound,Renan Barao,6
11/18/2013,Men's Pound-for-Pound,Anthony Pettis,8
11/18/2013,Flyweight,Louis Gaudinot,10
11/18/2013,Flyweight,John Lineker,5
11/18/2013,Flyweight,Ali Bagautinov,8
11/18/2013,Flyweight,Chris Cariaso,7
11/18/2013,Flyweight,John Dodson,2
11/18/2013,Flyweight,Ian McCall,3
11/18/2013,Flyweight,John Moraga,4
11/18/2013,Flyweight,Jussier Formiga,6
11/18/2013,Flyweight,Joseph Benavidez,1
11/18/2013,Flyweight,Tim Elliott,9
11/11/2013,Bantamweight,Takeya Mizugaki,10
11/11/2013,Middleweight,Chris Weidman,0
11/11/2013,Flyweight,Demetrious Johnson,0
11/11/2013,Featherweight,Jose Aldo,0
11/11/2013,Women's Bantamweight,Ronda Rousey,0
11/11/2013,Heavyweight,Cain Velasquez,0
11/11/2013,Lightweight,Anthony Pettis,0
11/11/2013,Bantamweight,Dominick Cruz,0
11/11/2013,Welterweight,Georges St-Pierre,0
11/11/2013,Featherweight,Dustin Poirier,6
11/11/2013,Featherweight,Dennis Siver,7
11/11/2013,Featherweight,Nik Lentz,8
11/11/2013,Featherweight,Clay Guida,9
11/11/2013,Featherweight,Chad Mendes,1
11/11/2013,Featherweight,Darren Elkins,10
11/11/2013,Featherweight,Cub Swanson,4
11/11/2013,Featherweight,Ricardo Lamas,2
11/11/2013,Featherweight,Frankie Edgar,3
11/11/2013,Featherweight,Chan Sung Jung,5
11/11/2013,Women's Bantamweight,Sara McMann,3
11/11/2013,Women's Bantamweight,Germaine de Randamie,9
11/11/2013,Women's Bantamweight,Miesha Tate,2
11/11/2013,Women's Bantamweight,Cat Zingano,1
11/11/2013,Women's Bantamweight,Liz Carmouche,7
11/11/2013,Women's Bantamweight,Amanda Nunes,8
11/11/2013,Women's Bantamweight,Alexis Davis,4
11/11/2013,Women's Bantamweight,Jessica Eye,6
11/11/2013,Women's Bantamweight,Sarah Kaufman,5
11/11/2013,Women's Bantamweight,Jessica Andrade,10
11/11/2013,Heavyweight,Daniel Cormier,2
11/11/2013,Heavyweight,Frank Mir,9
11/11/2013,Heavyweight,Antonio Silva,4
11/11/2013,Heavyweight,Josh Barnett,6
11/11/2013,Heavyweight,Roy Nelson,10
11/11/2013,Heavyweight,Fabricio Werdum,3
11/11/2013,Heavyweight,Travis Browne,5
11/11/2013,Heavyweight,Junior Dos Santos,1
11/11/2013,Heavyweight,Alistair Overeem,7
11/11/2013,Heavyweight,Stipe Miocic,8
11/11/2013,Middleweight,Francis Carmont,8
11/11/2013,Middleweight,Mark Munoz,7
11/11/2013,Middleweight,Constantinos Philippou,9
11/11/2013,Middleweight,Tim Kennedy,10
11/11/2013,Middleweight,Lyoto Machida,5
11/11/2013,Middleweight,Michael Bisping,4
11/11/2013,Middleweight,Anderson Silva,1
11/11/2013,Middleweight,Vitor Belfort,2
11/11/2013,Middleweight,Luke Rockhold,6
11/11/2013,Middleweight,Jacare Souza,3
11/11/2013,Bantamweight,Raphael Assuncao,4
11/11/2013,Bantamweight,Eddie Wineland,5
11/11/2013,Bantamweight,Urijah Faber,2
11/11/2013,Bantamweight,TJ Dillashaw,8
11/11/2013,Bantamweight,Michael McDonald,3
11/11/2013,Light Heavyweight,Jon Jones,0
11/11/2013,Bantamweight,Renan Barao,1
11/11/2013,Bantamweight,Brad Pickett,6
11/11/2013,Bantamweight,Mike Easton,9
11/11/2013,Bantamweight,Scott Jorgensen,7
11/11/2013,Lightweight,Gray Maynard,5
11/11/2013,Lightweight,TJ Grant,3
11/11/2013,Lightweight,Jim Miller,9
11/11/2013,Lightweight,Josh Thomson,4
11/11/2013,Lightweight,Benson Henderson,1
11/11/2013,Lightweight,Gilbert Melendez,2
11/11/2013,Lightweight,Khabib Nurmagomedov,7
11/11/2013,Lightweight,Nate Diaz,8
11/11/2013,Lightweight,Donald Cerrone,10
11/11/2013,Lightweight,Rafael Dos Anjos,6
11/11/2013,Welterweight,Demian Maia,5
11/11/2013,Welterweight,Robbie Lawler,10
11/11/2013,Welterweight,Carlos Condit,2
11/11/2013,Welterweight,Matt Brown,8
11/11/2013,Welterweight,Rory MacDonald,3
11/11/2013,Welterweight,Johny Hendricks,1
11/11/2013,Welterweight,Jake Ellenberger,4
11/11/2013,Welterweight,Nick Diaz,9
11/11/2013,Welterweight,Jake Shields,7
11/11/2013,Welterweight,Martin Kampmann,6
11/11/2013,Light Heavyweight,Chael Sonnen,6
11/11/2013,Light Heavyweight,Lyoto Machida,10
11/11/2013,Light Heavyweight,Gegard Mousasi,8
11/11/2013,Light Heavyweight,Dan Henderson,7
11/11/2013,Light Heavyweight,Phil Davis,3
11/11/2013,Light Heavyweight,Rashad Evans,4
11/11/2013,Light Heavyweight,Rogerio Nogueira,5
11/11/2013,Light Heavyweight,Alexander Gustafsson,1
11/11/2013,Light Heavyweight,Mauricio Rua,9
11/11/2013,Light Heavyweight,Glover Teixeira,2
11/11/2013,Men's Pound-for-Pound,Jon Jones,1
11/11/2013,Men's Pound-for-Pound,Demetrious Johnson,7
11/11/2013,Men's Pound-for-Pound,Jose Aldo,3
11/11/2013,Men's Pound-for-Pound,Benson Henderson,10
11/11/2013,Men's Pound-for-Pound,Chris Weidman,9
11/11/2013,Men's Pound-for-Pound,Georges St-Pierre,2
11/11/2013,Men's Pound-for-Pound,Anderson Silva,4
11/11/2013,Men's Pound-for-Pound,Cain Velasquez,5
11/11/2013,Men's Pound-for-Pound,Renan Barao,6
11/11/2013,Men's Pound-for-Pound,Anthony Pettis,8
